28750.7; 10; 0.25
39993.4; 10; 0.5
46151.1; 10; 0.75
50734.8; 10; 0.99
349771; 50; 0.25
623137; 50; 0.5
668457; 50; 0.75
271737; 50; 0.99
818036; 100; 0.25
744992; 100; 0.5
1.43833e+006; 100; 0.75
2.37502e+006; 100; 0.99
2.70882e+006; 200; 0.25
7.94512e+006; 200; 0.5
1.63499e+007; 200; 0.75
2.76477e+007; 200; 0.99
1.86691e+007; 350; 0.25
6.69804e+007; 350; 0.5
1.51627e+008; 350; 0.75
2.70676e+008; 350; 0.99
