9909.25; 10; 0.25
11828.2; 10; 0.5
10933.6; 10; 0.75
10734.1; 10; 0.99
41816.3; 50; 0.25
52195.1; 50; 0.5
65049.5; 50; 0.75
79679.7; 50; 0.99
119567; 100; 0.25
186560; 100; 0.5
189108; 100; 0.75
231719; 100; 0.99
260980; 200; 0.25
417205; 200; 0.5
593280; 200; 0.75
842452; 200; 0.99
652011; 280; 0.25
994268; 280; 0.5
1.57238e+006; 280; 0.75
2.10028e+006; 280; 0.99
1.09753e+006; 350; 0.25
1.8758e+006; 350; 0.5
2.55829e+006; 350; 0.75
3.79898e+006; 350; 0.99
