26216.7; 10; 0.25
53552.6; 10; 0.5
47108.5; 10; 0.75
50431.6; 10; 0.99
290529; 50; 0.25
692952; 50; 0.5
1.1766e+006; 50; 0.75
679327; 50; 0.99
1.49693e+006; 100; 0.25
2.07491e+006; 100; 0.5
4.4151e+006; 100; 0.75
7.35148e+006; 100; 0.99
7.31996e+006; 200; 0.25
2.64636e+007; 200; 0.5
5.78379e+007; 200; 0.75
1.00025e+008; 200; 0.99
6.11712e+007; 350; 0.25
2.40923e+008; 350; 0.5
5.66304e+008; 350; 0.75
1.01363e+009; 350; 0.99
