10438.4; 10; 0.25
10026.3; 10; 0.5
12210; 10; 0.75
10353; 10; 0.99
100646; 50; 0.25
137836; 50; 0.5
303030; 50; 0.75
440839; 50; 0.99
572748; 100; 0.25
1.33975e+006; 100; 0.5
2.78599e+006; 100; 0.75
3.74224e+006; 100; 0.99
4.41296e+006; 200; 0.25
1.38393e+007; 200; 0.5
1.78491e+007; 200; 0.75
2.95398e+007; 200; 0.99
2.00779e+007; 350; 0.25
7.05694e+007; 350; 0.5
1.87423e+008; 350; 0.75
3.73143e+008; 350; 0.99
