9512.02; 10; 0.25
9386.05; 10; 0.5
10667.9; 10; 0.75
10576.4; 10; 0.99
87741.3; 50; 0.25
189075; 50; 0.5
573877; 50; 0.75
913025; 50; 0.99
1.03552e+006; 100; 0.25
2.93712e+006; 100; 0.5
6.3935e+006; 100; 0.75
1.08831e+007; 100; 0.99
1.2075e+007; 200; 0.25
4.47408e+007; 200; 0.5
6.29398e+007; 200; 0.75
1.03126e+008; 200; 0.99
6.29638e+007; 350; 0.25
2.52393e+008; 350; 0.5
6.64689e+008; 350; 0.75
1.41461e+009; 350; 0.99
